date,hour,pm2.5,DEWP,TEMP,PRES,Iws,Is,Ir
2010/1/22,18,1,-18,-3,1032,144.37,0,0
2010/1/22,19,1,-17,-5,1033,149.29,0,0
2010/1/22,20,1,-18,-4,1033,153.31,0,0
2010/1/22,21,1,-17,-4,1032,159.12,0,0
2010/1/22,22,0,-17,-4,1032,164.04,0,0
2010/1/22,23,1,-17,-7,1032,168.06,0,0
2010/1/23,0,1,-17,-4,1033,172.08,0,0
2010/1/23,1,0,-17,-8,1033,0.89,0,0
2010/1/23,2,0,-17,-5,1032,4.92,0,0
2010/1/23,3,0,-18,-6,1032,8.05,0,0
2010/1/23,4,0,-18,-5,1031,12.97,0,0
2010/1/23,5,0,-18,-6,1031,16.1,0,0
2010/1/23,6,0,-18,-7,1031,20.12,0,0
2010/1/23,7,0,-18,-7,1031,24.14,0,0
2010/1/23,8,0,-18,-6,1031,25.93,0,0
2010/1/23,9,1,-18,-2,1031,30.85,0,0
2010/1/23,10,0,-17,-1,1031,38.9,0,0
2010/1/23,11,0,-17,0,1030,46.95,0,0
2010/1/23,12,0,-19,1,1029,55,0,0
2010/1/23,13,0,-20,2,1027,63.05,0,0
2010/1/23,14,0,-19,2,1025,71.1,0,0
2010/1/23,15,0,-19,3,1024,79.15,0,0
2010/1/23,16,0,-19,3,1024,86.3,0,0
2010/1/26,12,2,-15,-1,1025,1.79,0,0
2010/1/26,13,2,-18,0,1024,3.58,0,0
2010/1/26,14,2,-19,1,1023,0.89,0,0
2010/1/26,15,2,-18,2,1021,1.79,0,0
2010/1/26,16,2,-17,1,1021,4.92,0,0
2010/1/26,17,3,-14,-1,1021,5.81,0,0
2010/1/26,18,3,-13,-3,1021,6.7,0,0
2010/1/26,19,3,-13,-3,1021,0.89,0,0
2010/1/26,20,3,-11,-5,1020,0.89,0,0
2010/1/26,21,3,-13,-6,1020,1.79,0,0
2010/1/26,22,3,-11,-5,1020,0.89,0,0
2010/1/26,23,3,-11,-4,1019,1.79,0,0
2010/1/27,0,3,-11,-4,1019,3.58,0,0
2010/1/27,1,3,-12,-3,1018,5.37,0,0
2010/1/27,2,3,-11,-4,1017,7.16,0,0
2010/1/27,3,3,-11,-4,1016,10.29,0,0
2010/1/27,4,3,-12,-3,1016,12.08,0,0
2010/1/27,5,3,-11,-4,1016,15.21,0,0
2010/1/27,6,3,-11,-5,1015,17,0,0
2010/1/27,7,2,-11,-4,1015,18.79,0,0
2010/1/27,8,2,-11,-3,1015,3.13,0,0
2010/1/27,9,3,-10,-1,1015,6.26,0,0
2010/1/27,10,3,-9,1,1015,9.39,0,0
2010/1/27,11,3,-9,3,1015,1.79,0,0
2010/1/27,12,2,-9,4,1014,4.92,0,0
2010/1/27,13,2,-9,6,1013,8.05,0,0
2010/1/27,14,1,-13,8,1012,16.1,0,0
2010/1/27,15,1,-14,8,1013,24.15,0,0
2010/1/27,16,1,-14,7,1014,32.2,0,0
2010/1/27,17,0,-13,7,1015,39.35,0,0
2010/1/27,18,1,-13,5,1016,47.4,0,0
2010/1/27,19,1,-12,4,1018,52.32,0,0
2010/1/27,20,1,-13,3,1019,56.34,0,0
2010/1/27,21,1,-14,3,1020,62.15,0,0
2010/1/27,22,1,-14,3,1021,67.96,0,0
2010/1/27,23,0,-14,0,1022,71.98,0,0
2010/1/28,0,0,-13,-1,1023,76.9,0,0
2010/1/28,1,0,-15,-1,1023,7.15,0,0
2010/1/28,2,0,-15,-1,1024,12.07,0,0
2010/1/28,3,0,-15,-2,1025,16.09,0,0
2010/1/28,4,0,-15,-2,1025,21.01,0,0
2010/1/28,5,0,-15,-3,1025,25.03,0,0
2010/1/28,6,0,-15,-3,1025,3.13,0,0
2010/1/28,7,0,-15,-3,1026,8.05,0,0
2010/1/28,8,0,-16,-3,1027,12.97,0,0
2010/1/28,9,0,-17,-2,1028,20.12,0,0
2010/1/28,10,0,-18,-2,1029,25.93,0,0
2010/1/28,11,0,-19,-1,1028,35.76,0,0
2010/1/28,12,0,-21,1,1027,44.7,0,0
2010/1/28,13,0,-24,1,1026,53.64,0,0
2010/1/28,14,0,-25,1,1026,62.58,0,0
2010/1/28,15,0,-25,1,1026,72.41,0,0
2010/1/28,16,0,-24,1,1026,82.24,0,0
2010/1/28,17,0,-25,0,1026,91.18,0,0
2010/1/28,18,0,-22,0,1027,99.23,0,0
2010/1/28,19,0,-20,-1,1027,103.25,0,0
2010/1/28,20,0,-21,-1,1027,105.04,0,0
2010/1/28,21,0,-21,-4,1028,0.89,0,0
2010/1/28,22,0,-21,-2,1027,4.02,0,0
2010/1/28,23,0,-22,-2,1027,7.15,0,0
2010/1/29,0,0,-22,-1,1027,12.07,0,0
2010/1/29,1,0,-21,-4,1027,15.2,0,0
2010/1/29,2,0,-21,-4,1026,0.89,0,0
2010/1/29,3,0,-19,-8,1026,1.79,0,0
2010/1/29,4,0,-20,-7,1025,0.89,0,0
2010/1/29,5,0,-20,-8,1024,1.79,0,0
2010/1/29,6,0,-18,-10,1024,0.89,0,0
2010/1/29,7,0,-21,-2,1024,4.02,0,0
2010/1/29,8,0,-21,-1,1025,9.83,0,0
2010/1/29,9,0,-24,1,1025,17.88,0,0
2010/1/29,10,0,-25,2,1025,26.82,0,0
2010/1/29,11,0,-24,3,1024,33.97,0,0
2010/1/29,12,0,-25,4,1023,42.02,0,0
2010/1/29,13,0,-24,5,1022,50.07,0,0
2010/1/29,14,0,-25,6,1020,57.22,0,0
2010/1/29,15,0,-25,6,1020,65.27,0,0
2010/1/29,16,1,-23,6,1020,72.42,0,0
2010/1/29,17,1,-22,5,1020,78.23,0,0
2010/1/29,18,1,-21,5,1020,84.04,0,0
2010/1/29,19,0,-20,5,1020,89.85,0,0
2010/1/29,20,0,-20,3,1020,93.87,0,0
2010/1/29,21,0,-20,3,1020,97.89,0,0
2010/1/29,22,1,-19,3,1021,101.02,0,0
2010/1/29,23,1,-19,3,1020,105.94,0,0
2010/1/30,0,1,-18,0,1020,109.96,0,0
2010/1/30,1,1,-18,0,1020,114.88,0,0
2010/1/30,2,1,-15,-1,1020,1.79,0,0
2010/1/30,3,1,-15,-2,1020,0.89,0,0
2010/1/30,4,1,-16,-1,1020,4.02,0,0
2010/1/30,5,1,-16,-4,1019,8.94,0,0
2010/1/30,6,0,-15,-5,1020,0.89,0,0
2010/1/30,7,0,-16,-5,1020,3.13,0,0
2010/1/30,8,0,-15,-6,1021,0.89,0,0
2010/1/30,9,0,-15,0,1021,4.02,0,0
2010/1/30,10,0,-18,3,1021,8.04,0,0
2010/1/30,11,0,-21,5,1020,12.96,0,0
2010/1/30,12,0,-22,6,1020,18.77,0,0
2010/1/30,13,0,-22,7,1019,25.92,0,0
2010/1/30,14,0,-22,7,1018,35.75,0,0
2010/1/30,15,0,-23,7,1018,45.58,0,0
2010/1/30,16,0,-23,7,1017,52.73,0,0
2010/1/30,17,1,-22,6,1018,58.54,0,0
2010/1/30,18,1,-21,5,1018,64.35,0,0
2010/1/30,19,1,-21,5,1019,70.16,0,0
2010/1/30,20,1,-19,4,1019,74.18,0,0
2010/1/30,21,1,-19,5,1020,78.2,0,0
2010/1/30,22,1,-19,2,1020,81.33,0,0
2010/1/30,23,2,-18,2,1021,84.46,0,0
2010/1/31,0,2,-18,1,1021,87.59,0,0
2010/1/31,1,0,-18,1,1021,90.72,0,0
2010/1/31,2,0,-16,-3,1022,93.85,0,0
2010/1/31,3,0,-15,-2,1022,95.64,0,0
2010/1/31,4,0,-15,0,1022,99.66,0,0
2010/1/31,5,0,-17,1,1023,105.47,0,0
2010/1/31,6,0,-15,0,1023,109.49,0,0
2010/1/31,7,0,-18,0,1025,113.51,0,0
2010/1/31,8,0,-17,0,1025,116.64,0,0
2010/1/31,9,0,-17,2,1026,120.66,0,0
2010/1/31,10,0,-19,3,1026,129.6,0,0
2010/1/31,11,0,-19,4,1026,138.54,0,0
2010/1/31,12,0,-20,5,1025,145.69,0,0
2010/1/31,13,0,-17,5,1024,4.02,0,0
2010/1/31,14,0,-18,6,1024,7.15,0,0
2010/1/31,15,0,-18,6,1024,0.89,0,0
2010/1/31,16,0,-18,5,1024,1.79,0,0
2010/1/31,17,0,-17,4,1024,3.58,0,0
2010/1/31,18,0,-17,1,1024,1.79,0,0
2010/1/31,19,1,-15,-1,1025,2.68,0,0
2010/1/31,20,1,-13,-1,1025,0.89,0,0
2010/1/31,21,2,-8,-1,1026,5.81,0,0
2010/1/31,22,2,-7,-2,1027,10.73,0,0
2010/1/31,23,2,-7,-2,1027,13.86,0,0
2010/2/1,0,1,-8,-3,1027,15.65,0,0
2010/2/1,1,1,-9,-4,1027,0.89,0,0
2010/2/1,2,1,-9,-4,1027,1.78,0,0
2010/2/1,3,2,-9,-4,1027,0.89,0,0
2010/2/1,4,2,-9,-4,1026,0.89,0,0
2010/2/1,5,1,-9,-5,1027,0.89,0,0
2010/2/1,6,1,-10,-4,1027,0.89,0,0
2010/2/1,7,1,-10,-4,1027,0.89,0,0
2010/2/1,8,1,-10,-6,1028,0.89,0,0
2010/2/1,9,1,-9,-3,1028,1.79,0,0
2010/2/1,10,1,-9,-2,1028,0.89,0,0
2010/2/1,11,2,-9,-1,1028,1.79,0,0
2010/2/1,12,1,-10,0,1027,6.71,0,0
2010/2/1,13,1,-12,0,1026,10.73,0,0
2010/2/1,14,1,-14,1,1026,14.75,0,0
2010/2/1,15,1,-14,0,1025,16.54,0,0
2010/2/1,16,1,-12,0,1026,19.67,0,0
2010/2/1,17,1,-10,-1,1025,21.46,0,0
2010/2/1,18,1,-9,-2,1026,23.25,0,0
2010/2/1,19,1,-10,-2,1026,26.38,0,0
2010/2/1,20,1,-10,-4,1027,30.4,0,0
2010/2/1,21,1,-10,-5,1027,34.42,0,0
2010/2/1,22,1,-10,-5,1027,39.34,0,0
2010/2/1,23,1,-11,-7,1027,41.13,0,0
2010/2/2,0,1,-10,-7,1028,42.92,0,0
2010/2/2,1,1,-11,-8,1028,0.89,0,0
2010/2/2,2,2,-11,-9,1028,1.34,0,0
2010/2/2,3,1,-11,-10,1028,1.79,0,0
2010/2/2,4,2,-12,-10,1028,0.89,0,0
2010/2/2,5,2,-13,-11,1028,0.89,0,0
2010/2/2,6,2,-11,-9,1028,0.89,0,0
2010/2/2,7,2,-11,-8,1028,0.89,0,0
2010/2/2,8,2,-10,-7,1029,1.79,0,0
2010/2/2,9,2,-14,-6,1029,4.92,0,0
2010/2/2,10,1,-18,-5,1029,10.73,0,0
2010/2/2,11,1,-20,-3,1029,14.75,0,0
2010/2/2,12,0,-20,-2,1028,16.54,0,0
2010/2/2,13,0,-20,-1,1028,18.33,0,0
2010/2/2,14,0,-20,0,1027,1.79,0,0
2010/2/2,15,0,-22,0,1027,2.68,0,0
2010/2/2,16,0,-22,1,1027,3.57,0,0
2010/2/2,17,1,-19,-2,1027,1.79,0,0
2010/2/2,18,1,-20,-4,1028,3.13,0,0
2010/2/2,19,2,-21,-3,1029,4.02,0,0
2010/2/2,20,1,-19,-6,1029,0.89,0,0
2010/2/2,21,1,-16,-7,1029,0.89,0,0
2010/2/2,22,2,-21,-5,1030,1.79,0,0
2010/2/2,23,2,-19,-8,1030,4.92,0,0
2010/2/3,0,1,-20,-8,1030,8.05,0,0
2010/2/3,1,1,-21,-8,1030,0.89,0,0
2010/2/3,2,1,-18,-10,1030,0.89,0,0
2010/2/3,3,1,-17,-10,1030,0.89,0,0
2010/2/3,4,2,-17,-12,1030,0.89,0,0
2010/2/3,5,2,-17,-13,1030,1.79,0,0
2010/2/3,6,2,-17,-13,1030,4.92,0,0
2010/2/3,7,2,-19,-11,1030,0.89,0,0
2010/2/3,8,3,-18,-11,1030,1.34,0,0
2010/2/3,9,2,-18,-8,1030,1.79,0,0
2010/2/3,10,1,-19,-4,1030,3.13,0,0
2010/2/3,11,1,-20,-2,1030,4.92,0,0
2010/2/3,12,0,-22,0,1029,12.07,0,0
2010/2/3,13,0,-23,1,1027,19.22,0,0
2010/2/3,14,0,-24,1,1026,28.16,0,0
2010/2/3,15,0,-25,2,1026,37.1,0,0
2010/2/3,16,0,-22,2,1026,46.93,0,0
2010/2/3,17,0,-21,1,1026,54.08,0,0
2010/2/3,18,2,-22,1,1026,59,0,0
2010/2/3,19,2,-17,0,1027,63.02,0,0
2010/2/3,20,2,-20,-4,1027,0.89,0,0
2010/2/3,21,2,-20,-5,1028,1.79,0,0
2010/2/3,22,2,-21,-6,1028,4.92,0,0
2010/2/3,23,2,-21,-7,1028,0.45,0,0
2010/2/4,0,2,-21,-7,1028,1.79,0,0
2010/2/4,1,2,-21,-8,1028,4.92,0,0
2010/2/4,2,2,-21,-9,1028,0.89,0,0
2010/2/4,3,2,-19,-10,1028,1.34,0,0
2010/2/4,4,2,-19,-10,1028,1.79,0,0
2010/2/4,5,0,-19,-12,1028,0.89,0,0
2010/2/4,6,0,-18,-12,1028,0.89,0,0
2010/2/4,7,0,-20,-15,1028,4.02,0,0
2010/2/4,8,0,-17,-10,1028,8.04,0,0
2010/2/4,9,0,-19,-5,1028,12.06,0,0
2010/2/4,10,0,-20,-3,1028,15.19,0,0
2010/2/4,11,0,-20,-2,1028,4.02,0,0
2010/2/4,12,0,-22,0,1027,3.13,0,0
2010/2/4,13,0,-22,1,1025,7.15,0,0
2010/2/4,14,0,-22,1,1025,1.79,0,0
2010/2/4,15,1,-23,1,1024,4.92,0,0
2010/2/4,16,1,-23,1,1024,6.71,0,0
2010/2/4,17,2,-22,0,1024,8.5,0,0
2010/2/4,18,2,-20,-4,1025,11.63,0,0
2010/2/4,19,2,-22,-3,1026,14.76,0,0
2010/2/4,20,1,-22,-3,1026,15.65,0,0
2010/2/4,21,1,-20,-5,1027,1.79,0,0
2010/2/4,22,2,-21,-3,1027,0.89,0,0
2010/2/4,23,1,-19,-4,1027,1.79,0,0
2010/2/5,0,1,-19,-4,1027,4.92,0,0
2010/2/5,1,1,-19,-4,1027,8.05,0,0
2010/2/5,2,1,-19,-4,1028,0.89,0,0
2010/2/5,3,1,-19,-5,1028,1.79,0,0
2010/2/5,4,2,-15,-5,1028,1.79,0,0
2010/2/5,5,2,-13,-6,1028,0.89,0,0
2010/2/5,6,2,-13,-7,1029,0.89,0,0
2010/2/5,7,2,-12,-7,1030,1.78,0,0
2010/2/5,8,2,-19,-6,1030,3.13,0,0
2010/2/5,9,2,-18,-5,1031,4.92,0,0
2010/2/5,10,2,-14,-4,1031,1.79,0,0
2010/2/5,11,2,-13,-3,1031,1.79,0,0
2010/2/5,12,2,-14,-2,1031,3.58,0,0
2010/2/5,13,1,-13,-1,1030,6.71,0,0
2010/2/5,14,1,-14,-1,1029,1.79,0,0
2010/2/5,15,1,-13,-1,1029,1.79,0,0
2010/2/5,16,1,-12,-1,1029,3.58,0,0
2010/2/5,17,2,-12,-2,1030,5.37,0,0
2010/2/5,18,1,-12,-4,1030,6.26,0,0
2010/2/5,19,1,-13,-4,1031,8.05,0,0
2010/2/5,20,1,-13,-5,1031,8.94,0,0
2010/2/5,21,1,-12,-5,1032,9.83,0,0
2010/2/5,22,1,-12,-6,1033,11.62,0,0
2010/2/5,23,1,-11,-6,1033,13.41,0,0
2010/2/6,0,1,-11,-7,1033,15.2,0,0
2010/2/6,1,1,-11,-8,1033,16.99,0,0
2010/2/6,2,1,-11,-8,1033,18.78,0,0
2010/2/6,3,1,-11,-8,1033,20.57,0,0
2010/2/6,4,1,-11,-7,1032,23.7,0,0
2010/2/6,5,2,-11,-7,1032,25.49,0,0
2010/2/6,6,2,-12,-7,1032,27.28,0,0
2010/2/6,7,1,-12,-7,1032,29.07,0,0
2010/2/6,8,1,-13,-7,1033,0.89,0,0
2010/2/6,9,1,-12,-6,1033,1.79,1,0
2010/2/6,10,2,-11,-5,1032,4.92,0,0
2010/2/6,11,1,-11,-4,1032,8.05,0,0
2010/2/6,12,2,-11,-3,1031,11.18,0,0
2010/2/6,13,2,-11,-3,1030,15.2,0,0
2010/2/6,14,1,-12,-2,1029,19.22,0,0
2010/2/6,15,2,-12,-2,1029,22.35,0,0
2010/2/6,16,2,-12,-2,1028,25.48,0,0
2010/2/6,17,2,-12,-2,1027,29.5,0,0
2010/2/6,18,2,-10,-3,1028,33.52,0,0
2010/2/6,19,2,-9,-3,1029,35.31,1,0
2010/2/6,20,3,-7,-4,1029,37.1,2,0
2010/2/6,21,2,-6,-5,1028,38.89,3,0
2010/2/6,22,1,-6,-5,1028,42.02,4,0
2010/2/6,23,1,-6,-5,1027,45.15,5,0
2010/2/7,0,1,-6,-5,1027,46.94,6,0
2010/2/7,1,1,-7,-5,1026,48.73,7,0
2010/2/7,2,1,-7,-5,1025,0.89,8,0
2010/2/7,3,1,-7,-5,1025,1.78,9,0
2010/2/7,4,1,-7,-6,1024,0.89,10,0
2010/2/7,5,2,-7,-6,1024,0.89,0,0
2010/2/7,6,2,-7,-6,1024,0.89,0,0
2010/2/7,7,2,-7,-6,1023,1.78,0,0
2010/2/7,8,2,-6,-5,1024,1.79,0,0
2010/2/7,9,2,-6,-5,1024,1.79,1,0
2010/2/7,10,2,-6,-4,1023,3.58,0,0
2010/2/7,11,2,-6,-4,1023,0.89,0,0
2010/2/7,12,2,-6,-3,1023,1.78,0,0
2010/2/7,13,2,-7,-3,1022,2.67,0,0
2010/2/7,14,2,-7,-3,1021,3.56,0,0
2010/2/7,15,2,-6,-2,1020,1.79,0,0
2010/2/7,16,2,-6,-2,1020,3.58,0,0
2010/2/7,17,3,-6,-3,1020,5.37,0,0
2010/2/7,18,3,-7,-4,1020,0.89,0,0
2010/2/7,19,2,-7,-5,1021,0.89,0,0
2010/2/7,20,3,-7,-5,1021,1.78,0,0
2010/2/7,21,3,-6,-4,1022,2.67,0,0
2010/2/7,22,3,-5,-3,1022,0.89,0,0
2010/2/7,23,3,-7,-5,1020,1.79,0,0
2010/2/8,0,3,-6,-4,1021,0.89,0,0
2010/2/8,1,3,-6,-5,1020,1.34,0,0
2010/2/8,2,3,-7,-6,1020,0.89,0,0
2010/2/8,3,3,-8,-6,1020,0.89,0,0
2010/2/8,4,3,-6,-5,1019,0.89,0,0
2010/2/8,5,3,-6,-4,1019,1.79,0,0
2010/2/8,6,3,-6,-4,1019,1.79,0,0
2010/2/8,7,3,-6,-4,1020,4.92,0,0
2010/2/8,8,2,-6,-4,1019,8.05,0,0
2010/2/8,9,2,-5,-3,1020,12.07,0,0
2010/2/8,10,2,-5,-2,1020,15.2,0,0
2010/2/8,11,3,-5,-1,1019,0.89,0,0
2010/2/8,12,3,-5,0,1019,2.68,0,0
2010/2/8,13,3,-5,2,1017,1.79,0,0
2010/2/8,14,3,-5,4,1017,0.89,0,0
2010/2/8,15,3,-5,5,1017,1.79,0,0
2010/2/8,16,2,-4,4,1017,4.92,0,0
2010/2/8,17,2,-4,3,1017,6.71,0,0
2010/2/8,18,3,-5,1,1019,0.89,0,0
2010/2/8,19,3,-4,0,1020,0.89,0,0
2010/2/8,20,3,-4,-1,1020,0.89,0,0
2010/2/8,21,3,-5,-2,1020,1.78,0,0
2010/2/8,22,3,-4,-2,1021,2.23,0,0
2010/2/8,23,3,-4,-3,1021,3.12,0,0
2010/2/9,0,3,-5,-3,1021,1.79,0,0
2010/2/9,1,3,-5,-3,1022,0.89,0,0
2010/2/9,2,3,-6,-4,1022,0.89,0,0
2010/2/9,3,3,-5,-3,1022,0.89,0,0
2010/2/9,4,3,-6,-5,1022,2.68,0,0
2010/2/9,5,3,-6,-5,1022,5.81,0,0
2010/2/9,6,3,-5,-4,1023,0.89,0,0
2010/2/9,7,3,-5,-4,1023,1.34,0,0
2010/2/9,8,3,-4,-3,1024,2.23,0,0
2010/2/9,9,3,-9,1,1025,4.02,0,0
2010/2/9,10,3,-15,2,1025,8.04,0,0
2010/2/9,11,2,-17,3,1025,3.13,0,0
2010/2/9,12,1,-18,4,1025,4.92,0,0
2010/2/9,13,1,-16,4,1024,0.89,0,0
2010/2/9,14,1,-14,5,1023,1.78,0,0
2010/2/9,15,1,-13,4,1023,1.79,0,0
2010/2/9,16,1,-12,4,1023,0.89,0,0
2010/2/9,17,1,-11,3,1024,1.79,0,0
2010/2/9,18,3,-10,2,1024,3.58,0,0
2010/2/9,19,3,-7,2,1025,6.71,0,0
2010/2/9,20,3,-6,0,1025,0.89,0,0
2010/2/9,21,3,-8,-1,1026,3.13,0,0
2010/2/9,22,3,-15,1,1026,8.05,0,0
2010/2/9,23,0,-18,1,1027,12.07,0,0
2010/2/10,0,0,-20,0,1028,16.09,0,0
2010/2/10,1,0,-19,0,1028,21.01,0,0
2010/2/10,2,0,-21,-1,1028,25.03,0,0
2010/2/10,3,0,-21,-1,1029,29.95,0,0
2010/2/10,4,0,-22,-2,1029,34.87,0,0
2010/2/10,5,0,-22,-2,1030,39.79,0,0
2010/2/10,6,0,-22,-3,1030,45.6,0,0
2010/2/10,7,0,-22,-3,1031,51.41,0,0
2010/2/10,8,0,-23,-4,1032,58.56,0,0
2010/2/10,9,0,-23,-4,1033,65.71,0,0
2010/2/10,10,0,-22,-3,1033,71.52,0,0
2010/2/10,11,0,-24,-2,1032,77.33,0,0
2010/2/10,12,0,-24,-1,1032,83.14,0,0
2010/2/10,13,0,-26,0,1031,5.81,0,0
2010/2/10,14,0,-26,0,1030,5.81,0,0
2010/2/10,15,0,-22,0,1030,11.62,0,0
2010/2/10,16,0,-22,0,1030,17.43,0,0
2010/2/10,17,0,-23,-1,1030,24.58,0,0
2010/2/10,18,0,-23,-1,1031,31.73,0,0
2010/2/10,19,0,-22,-1,1032,38.88,0,0
2010/2/10,20,0,-22,-2,1032,44.69,0,0
2010/2/10,21,0,-21,-2,1033,50.5,0,0
2010/2/10,22,0,-22,-2,1034,56.31,0,0
2010/2/10,23,0,-21,-3,1035,61.23,0,0
2010/2/11,0,0,-22,-3,1035,67.04,0,0
2010/2/11,1,0,-22,-3,1035,72.85,0,0
2010/2/11,2,0,-22,-3,1035,77.77,0,0
2010/2/11,3,0,-22,-4,1035,82.69,0,0
2010/2/11,4,0,-23,-4,1034,89.84,0,0
2010/2/11,5,0,-23,-5,1034,95.65,0,0
2010/2/11,6,0,-23,-5,1035,5.81,0,0
2010/2/11,7,0,-22,-6,1036,9.83,0,0
2010/2/11,8,0,-22,-5,1037,14.75,0,0
2010/2/11,9,0,-22,-4,1037,19.67,0,0
2010/2/11,10,0,-22,-4,1037,25.48,0,0
2010/2/11,11,0,-22,-3,1037,5.81,0,0
2010/2/11,12,0,-22,-3,1036,11.62,0,0
2010/2/11,13,0,-24,-2,1036,4.92,0,0
2010/2/11,14,0,-23,-2,1035,4.02,0,0
2010/2/11,15,0,-23,-2,1035,7.15,0,0
2010/2/11,16,0,-23,-2,1035,4.02,0,0
2010/2/11,17,0,-23,-2,1035,4.92,0,0
2010/2/11,18,0,-22,-3,1035,8.05,0,0
2010/2/11,19,0,-21,-3,1036,11.18,0,0
2010/2/11,20,0,-21,-5,1036,3.13,0,0
2010/2/11,21,0,-21,-5,1036,8.05,0,0
2010/2/11,22,0,-20,-5,1037,11.18,0,0
2010/2/11,23,0,-21,-5,1038,4.02,0,0
2010/2/12,0,0,-22,-5,1038,9.83,0,0
2010/2/12,1,0,-22,-6,1038,14.75,0,0
2010/2/12,2,0,-22,-6,1038,18.77,0,0
2010/2/12,3,0,-22,-7,1037,22.79,0,0
2010/2/12,4,0,-23,-8,1037,3.13,0,0
2010/2/12,5,0,-22,-8,1037,7.15,0,0
2010/2/12,6,0,-22,-9,1038,11.17,0,0
2010/2/12,7,0,-23,-9,1038,14.3,0,0
2010/2/12,8,0,-21,-9,1038,17.43,0,0
2010/2/12,9,0,-22,-6,1038,4.02,0,0
2010/2/12,10,0,-22,-5,1037,7.15,0,0
2010/2/12,11,0,-22,-4,1036,3.13,0,0
2010/2/12,12,0,-23,-3,1035,3.13,0,0
2010/2/12,13,0,-23,-2,1034,3.13,0,0
2010/2/12,14,0,-23,-1,1033,6.26,0,0
2010/2/12,15,0,-23,-1,1032,1.79,0,0
2010/2/12,16,0,-23,-1,1032,1.79,0,0
2010/2/12,17,0,-23,-1,1031,3.58,0,0
2010/2/12,18,0,-22,-3,1031,5.37,0,0
2010/2/12,19,0,-21,-4,1032,0.89,0,0
2010/2/12,20,1,-19,-5,1032,0.89,0,0
2010/2/12,21,1,-18,-6,1032,1.34,0,0
2010/2/12,22,1,-16,-8,1032,1.79,0,0
2010/2/12,23,1,-18,-8,1032,0.89,0,0
2010/2/13,0,2,-18,-8,1031,3.13,0,0
2010/2/13,1,1,-18,-11,1031,6.26,0,0
2010/2/13,2,1,-19,-8,1031,8.05,0,0
2010/2/13,3,1,-19,-11,1030,11.18,0,0
2010/2/13,4,0,-19,-10,1030,14.31,0,0
2010/2/13,5,0,-19,-11,1030,16.1,0,0
2010/2/13,6,0,-19,-11,1030,19.23,0,0
2010/2/13,7,0,-19,-11,1030,21.02,0,0
2010/2/13,8,0,-17,-10,1031,24.15,0,0
2010/2/13,9,0,-17,-7,1031,0.89,0,0
2010/2/13,10,0,-18,-5,1031,1.78,0,0
2010/2/13,11,1,-18,-3,1030,1.79,0,0
2010/2/13,12,1,-19,0,1029,0.89,0,0
2010/2/13,13,1,-20,1,1028,1.79,0,0
2010/2/13,14,1,-20,3,1027,1.79,0,0
2010/2/13,15,1,-20,3,1026,3.13,0,0
2010/2/13,16,1,-20,3,1026,7.15,0,0
2010/2/13,17,1,-20,2,1026,11.17,0,0
2010/2/13,18,2,-18,0,1026,15.19,0,0
2010/2/13,19,2,-15,-1,1027,18.32,0,0
2010/2/13,20,2,-15,0,1027,22.34,0,0
2010/2/13,21,3,-15,-4,1027,0.89,0,0
2010/2/13,22,3,-13,-5,1028,1.78,0,0
2010/2/13,23,3,-13,-6,1028,2.67,0,0
2010/2/14,0,3,-13,-7,1028,0.89,0,0
2010/2/14,1,3,-14,-7,1029,0.89,0,0
2010/2/14,3,3,-14,-6,1030,6.26,0,0
2010/2/14,4,1,-14,-5,1030,10.28,0,0
2010/2/14,5,0,-17,-3,1030,15.2,0,0
2010/2/14,6,0,-17,-3,1031,4.02,0,0
2010/2/14,7,0,-18,-4,1032,4.02,0,0
2010/2/14,8,0,-20,-3,1033,8.94,0,0
2010/2/14,9,0,-21,-3,1034,14.75,0,0
2010/2/14,10,0,-22,-3,1035,20.56,0,0
2010/2/14,11,0,-22,-3,1035,5.81,0,0
2010/2/14,12,0,-23,-2,1035,4.92,0,0
2010/2/14,13,0,-24,-2,1033,4.92,0,0
2010/2/14,14,0,-23,-2,1033,9.84,0,0
2010/2/14,15,0,-24,-2,1032,13.86,0,0
2010/2/14,16,0,-24,-2,1032,17.88,0,0
2010/2/14,17,0,-23,-2,1032,21.9,0,0
2010/2/14,18,0,-23,-4,1033,23.69,0,0
2010/2/14,19,0,-22,-5,1033,0.89,0,0
2010/2/14,20,1,-23,-5,1035,1.79,0,0
2010/2/14,21,1,-22,-8,1035,4.92,0,0
2010/2/14,22,1,-21,-7,1036,8.05,0,0
2010/2/14,23,1,-22,-8,1036,11.18,0,0
2010/2/15,0,1,-21,-7,1036,4.02,0,0
2010/2/15,1,0,-22,-7,1037,8.04,0,0
2010/2/15,2,0,-22,-7,1036,12.96,0,0
2010/2/15,3,0,-22,-8,1037,0.89,0,0
2010/2/15,4,0,-22,-8,1036,1.78,0,0
2010/2/15,5,0,-22,-9,1036,3.13,0,0
2010/2/15,6,0,-22,-9,1036,7.15,0,0
2010/2/15,7,0,-22,-10,1037,4.02,0,0
2010/2/15,8,0,-21,-9,1037,7.15,0,0
2010/2/15,9,1,-22,-6,1038,10.28,0,0
2010/2/15,10,0,-23,-5,1038,12.07,0,0
2010/2/15,11,0,-23,-4,1037,15.2,0,0
2010/2/15,12,0,-23,-3,1036,16.99,0,0
